timestamp,x,y,z,roll,pitch,yaw,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd,target_x,target_y,target_z,target_yaw,pos_error,yaw_error
0.020000,1.724251,1.829604,1.995794,0.048458,-0.008807,0.000111,0.115376,0.247278,0.037956,-0.000847,2.000000,2.000000,2.000000,0.000000,0.324176,0.000111
0.020000,1.727563,1.828733,1.995324,0.044690,-0.006765,0.000314,0.143131,0.257931,0.036408,-0.001221,2.000000,2.000000,2.000000,0.000000,0.321833,0.000314
0.020000,1.730273,1.827932,1.994948,0.041105,-0.004400,0.000609,0.172544,0.254978,0.034953,-0.001879,2.000000,2.000000,2.000000,0.000000,0.319977,0.000609
0.020000,1.732474,1.827497,1.994977,0.038052,-0.001859,0.000211,0.197400,0.235838,0.025196,0.001727,2.000000,2.000000,2.000000,0.000000,0.318359,0.000211
0.020000,1.734327,1.827927,1.995448,0.035486,0.001513,0.000446,0.214119,0.188886,0.013692,-0.001482,2.000000,2.000000,2.000000,0.000000,0.316562,0.000446
0.020000,1.736070,1.829848,1.996043,0.035104,0.003913,0.000339,0.218098,0.106772,0.009475,0.000230,2.000000,2.000000,2.000000,0.000000,0.314048,0.000339
0.020000,1.737944,1.833568,1.996499,0.035716,0.006129,0.000276,0.208978,0.006133,0.011839,0.000059,2.000000,2.000000,2.000000,0.000000,0.310459,0.000276
0.020000,1.740174,1.838834,1.996574,0.037519,0.008922,0.000659,0.187446,-0.082604,0.020798,-0.002349,2.000000,2.000000,2.000000,0.000000,0.305771,0.000659
0.020000,1.742920,1.844995,1.996422,0.040547,0.011370,0.000421,0.156696,-0.137353,0.026530,0.000790,2.000000,2.000000,2.000000,0.000000,0.300216,0.000421
0.020000,1.746322,1.851438,1.996410,0.042969,0.011609,0.000404,0.117805,-0.159384,0.023186,-0.000262,2.000000,2.000000,2.000000,0.000000,0.294001,0.000404
0.020000,1.750502,1.857883,1.996649,0.045742,0.011325,0.000343,0.071463,-0.166499,0.016715,-0.000017,2.000000,2.000000,2.000000,0.000000,0.287154,0.000343
0.020000,1.755538,1.864220,1.997026,0.048998,0.010719,0.000187,0.020127,-0.167565,0.012633,0.000555,2.000000,2.000000,2.000000,0.000000,0.279655,0.000187
0.020000,1.761414,1.870435,1.997373,0.052048,0.009180,0.000120,-0.031370,-0.167680,0.012642,0.000168,2.000000,2.000000,2.000000,0.000000,0.271510,0.000120
0.020000,1.768032,1.876585,1.997605,0.054979,0.006871,-0.000062,-0.078344,-0.170904,0.014887,0.000848,2.000000,2.000000,2.000000,0.000000,0.262767,0.000062
0.020000,1.775235,1.882755,1.997747,0.058019,0.004104,-0.000211,-0.117520,-0.178699,0.016746,0.000793,2.000000,2.000000,2.000000,0.000000,0.253517,0.000211
0.020000,1.782802,1.889072,1.997516,0.060589,0.000344,0.000052,-0.145369,-0.193405,0.026131,-0.001361,2.000000,2.000000,2.000000,0.000000,0.243898,0.000052
0.020000,1.790460,1.895636,1.997319,0.063641,-0.003213,-0.000708,-0.158335,-0.213910,0.025708,0.004077,2.000000,2.000000,2.000000,0.000000,0.234107,0.000708
0.020000,1.797993,1.902592,1.997219,0.068010,-0.006081,-0.000240,-0.159929,-0.242373,0.023642,-0.002135,2.000000,2.000000,2.000000,0.000000,0.224283,0.000240
0.020000,1.805351,1.910123,1.996976,0.073109,-0.008714,-0.000735,-0.158340,-0.281554,0.027537,0.002838,2.000000,2.000000,2.000000,0.000000,0.214418,0.000735
0.020000,1.812522,1.918297,1.996796,0.078668,-0.012454,-0.000348,-0.156188,-0.324842,0.026405,-0.001663,2.000000,2.000000,2.000000,0.000000,0.204532,0.000348
0.020000,1.819412,1.926944,1.996673,0.084710,-0.015291,-0.000489,-0.148431,-0.359613,0.025314,0.000973,2.000000,2.000000,2.000000,0.000000,0.194835,0.000489
0.020000,1.825859,1.935610,1.996552,0.089116,-0.017637,-0.001163,-0.131468,-0.370161,0.025506,0.004015,2.000000,2.000000,2.000000,0.000000,0.185696,0.001163
0.020000,1.831608,1.943658,1.996549,0.092376,-0.019072,-0.000822,-0.100338,-0.345573,0.022699,-0.001085,2.000000,2.000000,2.000000,0.000000,0.177601,0.000822
0.020000,1.836467,1.950500,1.996773,0.096202,-0.019317,-0.001185,-0.057757,-0.288257,0.016815,0.002553,2.000000,2.000000,2.000000,0.000000,0.170891,0.001185
0.020000,1.840448,1.955894,1.997058,0.098579,-0.019748,-0.001059,-0.014982,-0.216317,0.014765,0.000130,2.000000,2.000000,2.000000,0.000000,0.165563,0.001059
0.020000,1.843695,1.959863,1.997217,0.099060,-0.019954,-0.001061,0.020733,-0.144040,0.017430,0.000761,2.000000,2.000000,2.000000,0.000000,0.161400,0.001061
0.020000,1.846325,1.962372,1.997184,0.098250,-0.019383,-0.000986,0.051021,-0.068358,0.022110,0.000342,2.000000,2.000000,2.000000,0.000000,0.158240,0.000986
0.020000,1.848334,1.963253,1.996876,0.095949,-0.018296,-0.000586,0.082064,0.018137,0.029292,-0.001491,2.000000,2.000000,2.000000,0.000000,0.156086,0.000586
0.020000,1.849615,1.962294,1.996460,0.090790,-0.017856,-0.000692,0.119678,0.117994,0.032741,0.001020,2.000000,2.000000,2.000000,0.000000,0.155080,0.000692
0.020000,1.850061,1.959420,1.996435,0.084361,-0.016849,-0.000819,0.163954,0.224015,0.023470,0.001220,2.000000,2.000000,2.000000,0.000000,0.155375,0.000819
0.020000,1.849728,1.954870,1.996694,0.077370,-0.014968,-0.000342,0.206188,0.318827,0.016143,-0.002011,2.000000,2.000000,2.000000,0.000000,0.156937,0.000342
0.020000,1.848799,1.949123,1.996685,0.070177,-0.011859,-0.000014,0.239345,0.389272,0.022571,-0.001527,2.000000,2.000000,2.000000,0.000000,0.159566,0.000014
0.020000,1.847518,1.942651,1.996295,0.063355,-0.007423,0.000240,0.259703,0.435189,0.032446,-0.001348,2.000000,2.000000,2.000000,0.000000,0.162952,0.000240
0.020000,1.846162,1.935887,1.995905,0.056370,-0.003000,0.000421,0.265288,0.458091,0.033290,-0.001128,2.000000,2.000000,2.000000,0.000000,0.166713,0.000421
0.020000,1.844985,1.929299,1.995358,0.049171,0.000939,0.000755,0.257141,0.455735,0.038163,-0.002104,2.000000,2.000000,2.000000,0.000000,0.170440,0.000755
0.020000,1.844153,1.923301,1.994840,0.042554,0.005642,0.000910,0.239530,0.430523,0.038564,-0.001362,2.000000,2.000000,2.000000,0.000000,0.173774,0.000910
